70.0,68.72442,67.42452,66.09868,64.74507,63.361683,61.946247,60.4963,59.009163,57.48195,55.911495,54.294296,52.62631,50.90282,49.118225,47.26578,45.337307,43.322723,41.20944,38.98136,36.617443,34.089203,31.356462,28.359186,25.0
70.0,68.724594,67.42489,66.09927,64.74592,63.362797,61.9476,60.497814,59.010715,57.48341,55.91277,54.295326,52.627098,50.903397,49.118626,47.26605,45.337475,43.322823,41.209488,38.98138,36.617443,34.08919,31.356453,28.359179,25.0
70.0,68.72493,67.425606,66.10043,64.74761,63.365063,61.9504,60.50097,59.01395,57.486427,55.915344,54.297375,52.628635,50.9045,49.11938,47.266544,45.337776,43.32299,41.209564,38.9814,36.61743,34.08917,31.356424,28.359161,25.0
70.0,68.725395,67.42661,66.10212,64.75013,63.36855,61.954845,60.50605,59.019154,57.49121,55.919292,54.300392,52.63082,50.90601,49.12038,47.26717,45.338142,43.323177,41.209633,38.981396,36.617386,34.08911,31.356373,28.359129,25.0
70.0,68.725945,67.42782,66.10418,64.753365,63.373314,61.961296,60.513588,59.026875,57.498135,55.92466,54.304237,52.633442,50.907726,49.121456,47.2678,45.33847,43.323307,41.209637,38.981323,36.61728,34.089,31.356281,28.359074,25.0
70.0,68.72648,67.42903,66.10636,64.757034,63.37927,61.970413,60.524532,59.038074,57.50791,55.93133,54.30852,52.636116,50.90934,49.122375,47.26826,45.33864,43.323288,41.209507,38.98114,36.61708,34.088818,31.356136,28.35899,25.0
70.0,68.72689,67.42999,66.1082,64.76041,63.38566,61.98366,60.540497,59.054413,57.5221,55.93843,54.312355,52.63821,50.910427,49.122852,47.268364,45.33851,43.32303,41.209187,38.9808,36.61676,34.088535,31.355925,28.35887,25.0
70.0,68.72706,67.430405,66.10906,64.76211,63.388874,61.98926,60.547394,59.06144,57.528,55.941853,54.31407,52.638912,50.910534,49.122616,47.267933,45.33798,43.32246,41.20862,38.98027,36.616287,34.088146,31.355637,28.358707,25.0
70.0,68.726906,67.4301,66.108604,64.7615,63.388134,61.988403,60.54643,59.06039,57.52689,55.9407,54.3129,52.637737,50.90938,49.1215,47.266865,45.336975,43.321533,41.20778,38.979527,36.61565,34.08763,31.355263,28.358501,25.0
70.0,68.726425,67.429054,66.106804,64.75857,63.383415,61.981052,60.537575,59.051243,57.518738,55.934948,54.308815,52.634674,50.90695,49.119484,47.265152,45.335495,43.32024,41.206657,38.978565,36.614853,34.086998,31.354807,28.358252,25.0
70.0,68.72569,67.427444,66.104,64.753914,63.37546,61.965992,60.51958,59.032703,57.502228,55.925446,54.302547,52.630157,50.903496,49.116722,47.26288,45.333584,43.318623,41.205284,38.97741,36.6139,34.08625,31.354275,28.35796,25.0
70.0,68.72481,67.42554,66.10078,64.748886,63.367836,61.954933,60.506477,59.019165,57.489994,55.916252,54.29572,52.624966,50.89943,49.113453,47.260193,45.33135,43.316742,41.2037,38.97609,36.612823,34.085407,31.353676,28.357632,25.0
70.0,68.723885,67.42358,66.09757,64.74415,63.361248,61.94637,60.496586,59.008915,57.480415,55.908176,54.28917,52.61969,50.89515,49.10994,47.257275,45.328903,43.314686,41.201973,38.97465,36.61165,34.08449,31.353027,28.357277,25.0
70.0,68.723,67.42172,66.09463,64.73997,63.35573,61.93957,60.48889,59.00091,57.472725,55.901283,54.283234,52.614677,50.890934,49.106396,47.254288,45.326374,43.312542,41.200165,38.973145,36.61042,34.083534,31.352348,28.356907,25.0
70.0,68.72218,67.42005,66.09203,64.73639,63.35115,61.9341,60.482784,58.994526,57.46646,55.895454,54.278008,52.610092,50.886967,49.102978,47.25135,45.32386,43.3104,41.198345,38.97162,36.609173,34.08256,31.351658,28.35653,25.0
